CSV,A,1523.332,-11.8623,0.5000,1
CSV,A,1530.186,-11.8165,0.5039,1
CSV,A,1537.020,-11.8929,0.5000,1
CSV,A,1543.847,-11.8454,0.5039,1
CSV,A,1550.709,-11.6509,0.5078,1
CSV,A,1557.574,-11.7149,0.5078,1
CSV,A,1564.430,-11.9217,0.5039,1
CSV,A,1571.271,-11.9041,0.5039,1
CSV,A,1578.104,-11.9771,0.5039,1
CSV,A,1584.949,-11.8318,0.5078,1
CSV,A,1591.798,-11.8797,0.5039,1
CSV,A,1598.631,-11.8924,0.5039,1
CSV,A,1605.475,-11.9354,0.5078,1
CSV,A,1612.332,-12.0626,0.5039,1
CSV,A,1619.189,-12.1828,0.5000,1
CSV,A,1626.026,-12.1406,0.5000,1
CSV,A,1632.855,-11.8323,0.5078,1
CSV,A,1639.709,-11.7286,0.5117,1
CSV,A,1646.574,-11.8148,0.5078,1
CSV,A,1653.430,-11.8636,0.5078,1
CSV,A,1660.261,-11.6980,0.5117,1
CSV,A,1667.100,-11.5469,0.5156,1
CSV,A,1673.951,-11.8300,0.5117,1
CSV,A,1680.805,-11.9958,0.5078,1
CSV,A,1687.645,-11.9092,0.5117,1
CSV,A,1694.479,-11.9482,0.5117,1
CSV,A,1701.326,-11.9878,0.5078,1
CSV,A,1708.183,-12.0523,0.5078,1
CSV,A,1715.013,-11.9884,0.5078,1
CSV,A,1721.848,-11.9925,0.5078,1
CSV,A,1728.700,-12.1441,0.5039,1
CSV,A,1735.574,-11.8981,0.5117,1
CSV,A,1742.442,-11.9125,0.5117,1
CSV,A,1749.303,-11.6530,0.5156,1
CSV,A,1756.143,-11.8940,0.5117,1
CSV,A,1762.978,-12.0235,0.5117,1
CSV,A,1769.838,-11.9067,0.5117,1
CSV,A,1776.689,-11.9192,0.5117,1
CSV,A,1783.553,-11.8308,0.5156,1
CSV,A,1790.401,-11.8472,0.5156,1
CSV,A,1797.219,-11.8033,0.5156,1
CSV,A,1804.072,-11.7377,0.5195,1
CSV,A,1810.930,-11.7924,0.5195,1
CSV,A,1817.780,-11.8440,0.5195,1
CSV,A,1824.612,-11.9250,0.5156,1
CSV,A,1831.456,-11.9064,0.5195,1
CSV,A,1838.320,-11.9466,0.5195,1
CSV,A,1845.180,-12.0742,0.5156,1
CSV,A,1852.019,-12.3404,0.5078,1
CSV,A,1858.846,-12.3784,0.5039,1
CSV,A,1865.694,-12.4426,0.5039,1
CSV,A,1872.553,-12.4713,0.5000,1
CSV,A,1879.405,-12.2266,0.5039,1
CSV,A,1886.221,-12.4213,0.5000,1
CSV,A,1893.072,-12.3958,0.5000,1
CSV,A,1899.932,-12.4569,0.4961,1
CSV,A,1906.787,-12.4535,0.4961,1
CSV,A,1913.610,-12.5988,0.4883,2
CSV,A,1920.460,-12.5850,0.4922,2
CSV,A,1927.324,-12.6311,0.4844,2
CSV,A,1934.187,-12.6747,0.4844,2
CSV,A,1941.026,-12.3537,0.4844,2
CSV,A,1947.863,-12.3885,0.4883,2
CSV,A,1954.729,-12.1804,0.4883,2
CSV,A,1961.585,-12.1401,0.4883,1
CSV,A,1968.456,-12.1617,0.4883,1
CSV,A,1975.315,-11.9670,0.4922,1
CSV,A,1982.165,-11.8224,0.4961,1
CSV,A,1988.998,-11.7205,0.5000,1
CSV,A,1995.841,-11.7878,0.4961,1
CSV,A,2002.692,-11.7868,0.4961,1
CSV,A,2009.555,-11.7781,0.5000,1
CSV,A,2016.401,-11.8919,0.4961,1
CSV,A,2023.221,-11.7558,0.5000,1
CSV,A,2030.076,-11.8974,0.5000,1
CSV,A,2036.933,-11.6975,0.5039,1
CSV,A,2043.793,-11.9051,0.5000,1
CSV,A,2050.613,-11.8569,0.5000,1
CSV,A,2057.456,-11.8139,0.5039,1
CSV,A,2064.320,-11.7751,0.5039,1
CSV,A,2071.183,-11.8853,0.5000,1
CSV,A,2078.020,-11.9585,0.5000,1
CSV,A,2084.849,-11.8442,0.5039,1
CSV,A,2091.698,-12.0412,0.5000,1
CSV,A,2098.560,-11.9513,0.5039,1
CSV,A,2105.405,-11.8077,0.5039,1
CSV,A,2112.222,-11.8338,0.5039,1
CSV,A,2119.073,-12.0293,0.5039,1
CSV,A,2125.928,-12.0608,0.5000,1
CSV,A,2132.781,-11.9116,0.5039,1
CSV,A,2139.602,-11.8308,0.5078,1
CSV,A,2146.456,-11.8193,0.5078,1
CSV,A,2153.323,-11.9564,0.5039,1
CSV,A,2160.185,-11.8732,0.5039,1
CSV,A,2167.020,-11.9152,0.5039,1
CSV,A,2173.844,-12.0150,0.5039,1
CSV,A,2180.688,-12.1600,0.5000,1
CSV,A,2187.541,-12.2422,0.4961,1
CSV,A,2194.370,-12.2857,0.4961,1
CSV,A,2201.216,-12.4462,0.4922,1
CSV,A,2208.072,-12.2964,0.4922,1
CSV,A,2214.929,-12.2191,0.4961,1
CSV,A,2221.779,-12.3264,0.4922,1
CSV,A,2228.599,-12.3017,0.4922,1
CSV,A,2235.453,-12.2812,0.4883,1
CSV,A,2242.315,-11.9944,0.4961,1
CSV,A,2249.169,-12.1169,0.4922,1
CSV,A,2256.008,-12.0841,0.4922,1
CSV,A,2262.842,-12.1710,0.4922,1
CSV,A,2269.694,-12.0102,0.4922,1
CSV,A,2276.555,-12.0728,0.4922,1
CSV,A,2283.410,-11.7426,0.5000,1
CSV,A,2290.232,-11.7353,0.5000,1
CSV,A,2297.091,-12.0285,0.4961,1
CSV,A,2303.944,-12.1223,0.4922,1
CSV,A,2310.794,-12.1460,0.4922,1
CSV,A,2317.619,-12.3169,0.4883,1
CSV,A,2324.464,-12.4141,0.4844,1
CSV,A,2331.319,-12.2652,0.4844,1
CSV,A,2338.180,-12.1879,0.4883,1
CSV,A,2345.012,-12.2966,0.4844,1
CSV,A,2351.839,-12.3639,0.4805,1
CSV,A,2358.690,-12.4881,0.4766,1
CSV,A,2365.549,-12.3929,0.4766,1
CSV,A,2372.405,-12.1871,0.4805,1
CSV,A,2379.224,-11.9628,0.4844,1
CSV,A,2386.088,-11.8790,0.4883,1
CSV,A,2392.942,-11.8008,0.4883,1
CSV,A,2399.798,-11.9396,0.4883,1
CSV,A,2406.631,-12.2164,0.4805,1
CSV,A,2413.477,-11.8143,0.4883,1
CSV,A,2420.332,-11.8624,0.4883,1
CSV,A,2427.188,-11.9383,0.4883,1
CSV,A,2434.025,-11.7062,0.4922,1
CSV,A,2440.856,-11.6437,0.4961,1
CSV,A,2447.705,-11.8262,0.4922,1
CSV,A,2454.564,-11.9352,0.4922,1
CSV,A,2461.410,-11.8841,0.4922,1
CSV,A,2468.230,-12.0479,0.4883,1
CSV,A,2475.093,-12.0144,0.4883,1
CSV,A,2481.950,-11.7773,0.4961,1
CSV,A,2488.798,-11.9472,0.4922,1
CSV,A,2495.630,-11.8663,0.4922,1
CSV,A,2502.473,-11.7914,0.3555,1
CSV,A,2509.332,-11.7207,0.3398,1
CSV,A,2516.187,-11.5969,0.3203,1
CSV,A,2523.024,-11.2419,0.3086,1
CSV,A,2529.859,-10.8246,0.3047,1
CSV,A,2536.710,-10.6228,0.2930,1
CSV,A,2543.576,-10.2267,0.2852,1
CSV,A,2550.441,-10.0432,0.2734,0
CSV,A,2557.301,-9.7197,0.2695,0
CSV,A,2558.166,-9.6623,0.2578,0
CSV,A,2559.031,-9.1344,0.2578,0
CSV,A,2559.897,-8.8856,0.2500,0
CSV,A,2560.770,-8.6553,0.2500,0
CSV,A,2561.636,-8.6828,0.2383,0
CSV,A,2562.510,-8.2334,0.2383,0
CSV,A,2563.377,-8.0620,0.2344,0
CSV,A,2564.249,-7.8971,0.2344,0
CSV,A,2565.125,-7.7454,0.2305,0
CSV,A,2565.996,-8.0858,0.2148,0
CSV,A,2566.864,-8.1609,0.2070,0
CSV,A,2567.731,-7.7532,0.2070,0
CSV,A,2568.609,-7.3780,0.2109,0
CSV,A,2569.478,-7.0291,0.2148,0
CSV,A,2570.352,-6.4678,0.2266,0
CSV,A,2571.222,-5.9556,0.2344,0
CSV,A,2572.097,-5.9644,0.2344,0
CSV,A,2572.974,-5.9725,0.2344,0
CSV,A,2573.841,-5.7366,0.2422,0
CSV,A,2574.707,-5.7579,0.2422,0
CSV,A,2575.581,-5.5374,0.2461,0
CSV,A,2576.457,-5.5805,0.2461,0
CSV,A,2577.332,-5.3812,0.2539,0
CSV,A,2578.201,-5.2010,0.2617,0
CSV,A,2579.077,-5.2701,0.2617,0
CSV,A,2579.954,-4.8590,0.2734,0
CSV,A,2580.830,-4.9555,0.2734,0
CSV,A,2581.698,-5.5191,0.2656,0
CSV,A,2582.575,-5.8031,0.2617,0
CSV,A,2583.453,-5.3493,0.2734,0
CSV,A,2584.328,-4.9274,0.2812,0
CSV,A,2585.197,-5.2533,0.2812,0
CSV,A,2586.071,-5.5530,0.2773,0
CSV,A,2586.948,-5.8288,0.2695,0
CSV,A,2587.823,-5.8476,0.2695,0
CSV,A,2588.689,-5.8598,0.2695,0
CSV,A,2589.560,-5.8710,0.2695,0
CSV,A,2590.439,-5.8815,0.2695,0
CSV,A,2591.316,-6.1365,0.2656,0
CSV,A,2592.191,-5.6562,0.2773,0
CSV,A,2593.058,-5.6848,0.2773,0
CSV,A,2593.935,-5.9503,0.2734,0
CSV,A,2594.809,-6.1943,0.2656,0
CSV,A,2595.675,-6.4250,0.2578,0
CSV,A,2596.552,-5.9162,0.2695,0
CSV,A,2597.427,-5.6932,0.2734,0
CSV,A,2598.292,-5.7228,0.2773,0
CSV,A,2599.155,-5.9901,0.2695,0
CSV,A,2600.020,-5.9909,0.2695,0
CSV,A,2600.886,-6.2317,0.2656,0
CSV,A,2601.763,-6.2132,0.2656,0
CSV,A,2602.630,-6.1962,0.2656,0
CSV,A,2603.506,-6.1878,0.2656,0
CSV,A,2604.373,-5.9384,0.2695,0
CSV,A,2605.243,-6.1855,0.2656,0
CSV,A,2606.116,-5.9307,0.2695,0
CSV,A,2606.989,-5.9362,0.2695,0
CSV,A,2607.858,-5.9428,0.2695,0
CSV,A,2608.723,-5.7128,0.2734,0
CSV,A,2609.598,-5.9808,0.2695,0
